date,fire_frp_sum,fire_frp_sum_tomorrow,wind_speed,wind_dir,pm25,latitude,longitude
2025-07-16,41348.3,33690.1,11.391313,209.09972,4.958333333333333,34.09028341724969,-118.24077916666666
2025-07-17,33690.1,48325.7,12.601285,223.40747,4.991666666666666,34.09028341724969,-118.24077916666666
2025-07-18,48325.7,71380.1,11.988594,219.08667,6.294117647058823,34.07175494179386,-118.24208170588236
2025-07-19,71380.1,83236.6,12.688404,187.79507,8.075000000000001,34.09028341724969,-118.24077916666666
2025-07-20,83236.6,123862.4,12.061343,185.2291,8.408333333333333,34.09028341724969,-118.24077916666666
2025-07-21,123862.4,28572.2,11.1090765,196.72656,6.866666666666666,34.09503606719143,-118.24118733333333
2025-07-22,28572.2,81911.3,12.108261,203.25037,5.6499999999999995,34.09028341724969,-118.24077916666666
2025-07-23,81911.3,122269.8,12.768586,217.69981,6.433333333333334,34.09028341724969,-118.24077916666666
2025-07-24,122269.8,327827.8,13.15971,205.6754,5.094444444444445,34.075135222805315,-118.23569938888889
2025-07-25,327827.8,345984.6,13.619472,194.94127,5.008333333333334,34.09028341724969,-118.24077916666666
2025-07-26,345984.6,148777.8,11.414043,198.23558,5.291666666666667,34.09028341724969,-118.24077916666666
2025-07-27,148777.8,82042.3,12.708815,205.0115,6.08,34.09503606719143,-118.24118733333333
2025-07-28,82042.3,55733.5,12.601285,209.23463,7.441666666666666,34.09028341724969,-118.24077916666666
2025-07-29,55733.5,42070.9,14.275713,209.24286,8.916666666666666,34.09028341724969,-118.24077916666666
2025-07-30,42070.9,24866.3,11.843124,191.53815,10.0,34.075135222805315,-118.23569938888889
2025-07-31,24866.3,64835.4,12.261157,201.84955,10.041666666666666,34.09028341724969,-118.24077916666666
2025-08-01,64835.4,99683.0,11.808878,196.93727,9.709090909090909,34.092437364192755,-118.24204272727273
2025-08-02,99683.0,18077.4,11.328566,208.33252,12.666666666666666,34.09503606719143,-118.24118733333333
2025-08-03,18077.4,13542.5,11.844492,203.587,11.291666666666666,34.09028341724969,-118.24077916666666
2025-08-04,13542.5,65592.2,10.837435,199.97504,15.508333333333333,34.09028341724969,-118.24077916666666
2025-08-05,65592.2,101750.3,12.606426,203.07823,16.763157894736842,34.07468547428272,-118.23523521052633
2025-08-06,101750.3,89349.0,11.583108,205.2382,17.224999999999998,34.09028341724969,-118.24077916666666
2025-08-07,89349.0,28086.9,13.633737,213.09839,13.672727272727274,34.092437364192755,-118.24204272727273
2025-08-08,28086.9,44608.7,12.399113,197.15802,11.58,34.09503606719143,-118.24118733333333
2025-08-09,44608.7,77786.0,11.837651,211.86101,12.516666666666666,34.09028341724969,-118.24077916666666
2025-08-10,77786.0,34133.2,12.241323,199.43552,11.79090909090909,34.092437364192755,-118.24204272727273
2025-08-11,34133.2,26409.4,12.033103,197.15683,12.070588235294117,34.07563788291881,-118.23621817647059
2025-08-12,26409.4,27917.2,10.874742,187.84251,11.354545454545455,34.092437364192755,-118.24204272727273
2025-08-13,27917.2,27532.3,10.993271,203.6377,13.69090909090909,34.092437364192755,-118.24204272727273
2025-08-14,27532.3,7910.4,11.952054,200.11403,13.18,34.09503606719143,-118.24118733333333
2025-08-15,7910.4,9291.1,10.742848,172.95433,9.372727272727273,34.092437364192755,-118.24204272727273
2025-08-16,9291.1,15990.2,12.616702,194.59003,7.591666666666666,34.09028341724969,-118.24077916666666
2025-08-17,15990.2,69306.7,13.259049,202.37004,9.166666666666666,34.075135222805315,-118.23569938888889
2025-08-18,69306.7,23677.9,13.110376,203.94498,9.275,34.09028341724969,-118.24077916666666
2025-08-19,23677.9,25706.0,12.86087,208.49986,9.65,34.09028341724969,-118.24077916666666
2025-08-20,25706.0,49181.4,12.566526,210.27742,10.020000000000001,34.09503606719143,-118.24118733333333
2025-08-21,49181.4,76959.4,12.108261,206.565,11.466666666666667,34.09028341724969,-118.24077916666666
2025-08-22,76959.4,228067.3,14.14232,206.37077,12.691666666666665,34.09028341724969,-118.24077916666666
2025-08-23,228067.3,31915.2,13.5012,209.77377,13.168421052631578,34.07468547428272,-118.23523521052633
2025-08-24,31915.2,7359.3,13.3649235,203.94621,9.830769230769231,34.08413007752857,-118.22752692307692
2025-08-25,7359.3,10200.6,12.85205,206.9814,10.341666666666667,34.09028341724969,-118.24077916666666
2025-08-26,10200.6,30151.0,12.257194,201.11497,10.600000000000001,34.09866546207663,-118.26323923076923
2025-08-27,30151.0,60479.9,13.878688,218.3593,9.976923076923075,34.08413007752857,-118.22752692307692
2025-08-28,60479.9,25999.5,12.534257,194.6383,8.941666666666666,34.09028341724969,-118.24077916666666
2025-08-29,25999.5,24104.4,14.275713,205.20107,8.894444444444444,34.07826300058313,-118.24449827777777
2025-08-30,24104.4,41784.8,14.957339,213.02385,9.284615384615385,34.08413007752857,-118.22752692307692
2025-08-31,41784.8,53744.8,13.729647,215.64554,9.375,34.09028341724969,-118.24077916666666
2025-09-01,53744.8,37795.2,14.003028,209.63562,9.321428571428571,34.101089357642586,-118.25352214285714
2025-09-02,37795.2,40659.1,14.113652,217.27228,10.716666666666667,34.09028341724969,-118.24077916666666
2025-09-03,40659.1,37658.1,13.748513,194.95651,8.758333333333333,34.09028341724969,-118.24077916666666
2025-09-04,37658.1,83978.9,13.356437,210.87671,10.116666666666667,34.08431305613876,-118.23691494444444
2025-09-05,83978.9,69026.0,10.819482,203.49858,9.658333333333333,34.09028341724969,-118.24077916666666
2025-09-06,69026.0,77689.5,11.074023,211.96774,9.091666666666667,34.09028341724969,-118.24077916666666
2025-09-07,77689.5,175337.1,11.032987,210.68143,8.326666666666666,34.09503606719143,-118.24118733333333
2025-09-08,175337.1,149588.3,12.039833,203.51717,5.625,34.09028341724969,-118.24077916666666
2025-09-09,149588.3,295316.4,11.457958,175.09366,5.181818181818182,34.10745563692021,-118.24403181818182
2025-09-10,295316.4,60293.8,12.475961,183.5714,5.488888888888889,34.08431305613876,-118.23691494444444
2025-09-11,60293.8,27280.9,11.931705,197.12563,5.183333333333333,34.09028341724969,-118.24077916666666
2025-09-12,27280.9,7433.6,13.624228,185.96098,6.483333333333333,34.09028341724969,-118.24077916666666
2025-09-13,7433.6,14386.2,12.931218,197.72235,9.321428571428571,34.09235292913367,-118.2493292857143
2025-09-14,14386.2,4077.2000000000003,13.044722,203.2848,11.924999999999999,34.09028341724969,-118.24077916666666
2025-09-15,4077.2000000000003,2063.7,12.351987,206.90225,16.091666666666665,34.09028341724969,-118.24077916666666
2025-09-16,2063.7,3462.6,10.134495,216.30098,11.973684210526315,34.07468547428272,-118.23523521052633
2025-09-17,3462.6,5432.8,13.491598,217.39319,7.733333333333333,34.09028341724969,-118.24077916666666
2025-09-18,5432.8,14331.6,14.512064,139.3744,8.791666666666666,34.09028341724969,-118.24077916666666
2025-09-19,14331.6,18323.8,11.500296,192.30606,7.14,34.09503606719143,-118.24118733333333
2025-09-20,18323.8,4922.5,9.984729,235.92944,7.991666666666667,34.09028341724969,-118.24077916666666
2025-09-21,4922.5,7474.4,9.668195,218.34798,10.383333333333333,34.09028341724969,-118.24077916666666
2025-09-22,7474.4,10552.1,10.636766,233.2331,9.457894736842105,34.07468547428272,-118.23523521052633
2025-09-23,10552.1,18368.9,13.538345,239.58894,8.950000000000001,34.09028341724969,-118.24077916666666
